https://asunnot.oikotie.fi/vuokra-asunnot/helsinki/20308794,2,"2h, avok,kph,wc",1 190 € / kk,2024-01-18T11:28:03Z,55,Linnankoskenkatu 10 A,Taka-Töölö,Helsinki,1937,60.1853,24.9177
https://asunnot.oikotie.fi/vuokra-asunnot/helsinki/20851837,3,3h + k,1 350 € / kk,2024-01-27T19:06:03Z,65,Minna Canthin katu 1,Taka-Töölö,Helsinki,1936,60.1856,24.9198
https://asunnot.oikotie.fi/vuokra-asunnot/helsinki/20851782,2,2h+k+kph+wc+alkovi,1 295 € / kk,2024-01-27T17:03:14Z,75.5,Vänrikki Stoolin katu 11 C,Etu-Töölö,Helsinki,1928,60.177,24.9276
https://asunnot.oikotie.fi/vuokra-asunnot/helsinki/20850889,2,2H+K+S,1 276 € / kk,2024-01-26T16:48:23Z,63,Selkämerenkatu 12,Ruoholahti,Helsinki,1993,60.161,24.9162
https://asunnot.oikotie.fi/vuokra-asunnot/helsinki/20850822,3,3h + kk + vh + kph + wc,1 495 € / kk,2024-01-26T16:03:37Z,80,Eteläinen Hesperiankatu 20 A,Etu-Töölö,Helsinki,1936,60.1767,24.9236
https://asunnot.oikotie.fi/vuokra-asunnot/helsinki/20850655,2,2h+avok+kph,1 295 € / kk,2024-01-26T15:04:44Z,62,Topeliuksenkatu 21 A,Töölö,Helsinki,1937,60.1845,24.9177
https://asunnot.oikotie.fi/vuokra-asunnot/helsinki/20850606,2,2 h + kk + s,1 400 € / kk,2024-01-26T14:52:07Z,55,Apollonkatu 10 B 46,Etu-Töölö,Helsinki,1927,60.1757,24.9263
https://asunnot.oikotie.fi/vuokra-asunnot/helsinki/20850494,2,"2H, K, KPH",1 450 € / kk,2024-01-26T14:02:46Z,62.5,Yrjönkatu 34 B,Kamppi,Helsinki,1924,60.1683,24.9367
https://asunnot.oikotie.fi/vuokra-asunnot/helsinki/20849169,2,2H+K,1 218 € / kk,2024-01-26T09:00:56Z,62,Kellosaarenkatu 4,Ruoholahti,Helsinki,1995,60.1622,24.9115
https://asunnot.oikotie.fi/vuokra-asunnot/helsinki/20849050,2,2H+K,1 450 € / kk,2024-01-26T08:32:21Z,59.5,Välimerenkatu 8,Jätkäsaari,Helsinki,2017,60.1598,24.9185
https://asunnot.oikotie.fi/vuokra-asunnot/helsinki/17706147,3,3h+kt,1 325 € / kk,2023-10-24T16:52:45Z,60,Hämeentie 40 B,Kallio,Helsinki,1952,60.1853,24.9603
https://asunnot.oikotie.fi/vuokra-asunnot/helsinki/20848429,3,"2-3h, k, kph.et, vh",1 298 € / kk,2024-01-25T15:43:09Z,58,Kalevankatu 47 B,Kamppi,Helsinki,1950,60.1645,24.9293
https://asunnot.oikotie.fi/vuokra-asunnot/helsinki/20848305,2,2h+k+s,1 325 € / kk,2024-01-25T14:44:27Z,57.5,Rionkatu 11 A,Jätkäsaari,Helsinki,2013,60.1568,24.9208
https://asunnot.oikotie.fi/vuokra-asunnot/helsinki/20848300,2,"2h, avok, kph, vh",1 150 € / kk,2024-01-25T14:41:29Z,56,Töölönkatu 27 A,Taka-Töölö,Helsinki,1928,60.1803,24.9252
https://asunnot.oikotie.fi/vuokra-asunnot/helsinki/20848040,2,2h + k,1 290 € / kk,2024-01-25T12:51:27Z,58.5,Mechelininkatu 4,Etu-Töölö,Helsinki,1933,60.1707,24.9203
https://asunnot.oikotie.fi/vuokra-asunnot/helsinki/20847972,2,2h + k,1 190 € / kk,2024-01-25T12:30:31Z,59,Tehtaankatu 26,Ullanlinna,Helsinki,1903,60.158,24.9432
https://asunnot.oikotie.fi/vuokra-asunnot/helsinki/20847900,4,4h + k,1 450 € / kk,2024-01-25T12:01:13Z,66.5,Paasivuorenkatu 8,Siltasaari,Helsinki,1955,60.178,24.9474
https://asunnot.oikotie.fi/vuokra-asunnot/helsinki/20847549,2,2H+K,1 195 € / kk,2024-01-25T09:04:02Z,56.5,Alppikatu 3,Kallio,Helsinki,1964,60.1847,24.9412
https://asunnot.oikotie.fi/vuokra-asunnot/helsinki/20847546,2,2H+K,1 195 € / kk,2024-01-25T09:03:50Z,56.5,Alppikatu 3,Kallio,Helsinki,1964,60.1847,24.9412
https://asunnot.oikotie.fi/vuokra-asunnot/helsinki/18085381,2,1-2h+kk+kph+erillinen wc+lasitettu p (yhtiöjärj. mukaan 2h),1 090 € / kk,2023-12-15T11:03:22Z,57,Eteläinen Rautatiekatu 14b B,Kamppi,Helsinki,1990,60.1688,24.927
https://asunnot.oikotie.fi/vuokra-asunnot/helsinki/20846489,3,3H+KT,1 498 € / kk,2024-01-24T13:02:32Z,57,Tuulensuunkuja 3,Sörnäinen,Helsinki,2013,60.1909,24.9677
https://asunnot.oikotie.fi/vuokra-asunnot/helsinki/20846447,3,"3h, k, kph, parveke",1 390 € / kk,2024-01-24T12:48:19Z,72,Mechelininkatu 41,Taka-Töölö,Helsinki,1938,60.1838,24.916
https://asunnot.oikotie.fi/vuokra-asunnot/helsinki/20845679,2,2h+k,1 089 € / kk,2024-01-24T07:44:08Z,63.5,Hämeentie 44 A,Kallio,Helsinki,1952,60.1853,24.9603
https://asunnot.oikotie.fi/vuokra-asunnot/helsinki/20845572,3,3h + k + lasitettu parveke,1 415 € / kk,2024-01-24T06:10:54Z,76,Selkämerenkatu 13 D,Jätkäsaari,Helsinki,1995,60.1602,24.9167
https://asunnot.oikotie.fi/vuokra-asunnot/helsinki/20845316,2,2h+k+kph+vh+lasitettu parveke,1 198 € / kk,2024-01-23T18:04:19Z,55,Neljäs linja 12 B,Kallio,Helsinki,1962,60.1828,24.951
https://asunnot.oikotie.fi/vuokra-asunnot/helsinki/17414964,3,3h + kk + s + p,1 440 € / kk,2023-08-15T09:01:32Z,63.5,Tukkutorinkuja 2,Kalasatama,Helsinki,2023,60.1901,24.9764
https://asunnot.oikotie.fi/vuokra-asunnot/helsinki/17796858,2,2h+k+kph+vh+ranskalainen parveke,938 € / kk,2023-11-21T14:03:52Z,60.5,Hämeentie 85-89 C,Hermanni,Helsinki,1957,60.1964,24.9631
https://asunnot.oikotie.fi/vuokra-asunnot/helsinki/20089898,2,2h + k,1 370 € / kk,2024-01-23T12:18:35Z,62.4,Perhonkatu 1,Kamppi,Helsinki,1911,60.17,24.9252
https://asunnot.oikotie.fi/vuokra-asunnot/helsinki/17717423,2,2h + k + s + p,1 300 € / kk,2023-10-29T17:09:47Z,59.5,Kalevankatu 61 A 9,Kamppi,Helsinki,1986,60.1625,24.924
https://asunnot.oikotie.fi/vuokra-asunnot/helsinki/20844606,2,2h+k+kph+alkovi+p,1 340 € / kk,2024-01-23T12:03:35Z,64,Messeniuksenkatu 10 B,Taka-Töölö,Helsinki,1937,60.188,24.914
https://asunnot.oikotie.fi/vuokra-asunnot/helsinki/20746495,2,2H+K,1 428 € / kk,2024-01-22T13:32:17Z,56,Välimerenkatu 8,Jätkäsaari,Helsinki,2017,60.1598,24.9185
https://asunnot.oikotie.fi/vuokra-asunnot/helsinki/20736121,3,3H+KT,1 445 € / kk,2024-01-22T11:07:43Z,58.5,Välimerenkatu 10,Jätkäsaari,Helsinki,2018,60.1593,24.9167
https://asunnot.oikotie.fi/vuokra-asunnot/helsinki/20720303,2,2h+avok+kph,1 390 € / kk,2024-01-22T08:03:43Z,57.5,Uudenmaankatu 34 C,Punavuori,Helsinki,1927,60.1632,24.9376
https://asunnot.oikotie.fi/vuokra-asunnot/helsinki/20658550,3,"3 h, k, kph, wc, vh",1 500 € / kk,2024-01-21T18:03:09Z,65.5,Arkadiankatu 8 E,Kamppi,Helsinki,1911,60.1709,24.9306
https://asunnot.oikotie.fi/vuokra-asunnot/helsinki/20639482,3,3h + avok + p,1 498 € / kk,2024-01-21T14:08:51Z,60.5,Samoankuja 2 b 22,Länsisatama,Helsinki,2023,60.1524,24.91
https://asunnot.oikotie.fi/vuokra-asunnot/helsinki/18555370,2,2h + avok + kph + p,1 350 € / kk,2023-12-23T14:16:55Z,58,Hietalahdenkatu 8 A13,Kamppi,Helsinki,2015,60.1632,24.9278
https://asunnot.oikotie.fi/vuokra-asunnot/helsinki/20426547,3,3h+k+kph+et+las.parveke,1 416 € / kk,2024-01-19T13:13:05Z,65.5,Eläinlääkärinkatu 5,Hermanni,Helsinki,2006,60.1917,24.968
https://asunnot.oikotie.fi/vuokra-asunnot/helsinki/20417386,3,,1 500 € / kk,2024-01-19T11:31:23Z,65.8,Tarkk'ampujankatu 15,Ullanlinna,Helsinki,1927,60.1609,24.943
https://asunnot.oikotie.fi/vuokra-asunnot/helsinki/20398887,2,2h + k,1 490 € / kk,2024-01-19T07:26:37Z,61,Mannerheimintie 37,Taka-Töölö,Helsinki,1926,60.1869,24.9201
https://asunnot.oikotie.fi/vuokra-asunnot/helsinki/20391046,2,2h + k,1 100 € / kk,2024-01-19T06:08:44Z,58.5,Punavuorenkatu 17,Punavuori,Helsinki,1957,60.1604,24.9351
https://asunnot.oikotie.fi/vuokra-asunnot/helsinki/20363206,2,2h + avok + kph + p,1 450 € / kk,2024-01-18T23:48:24Z,57.4,Kustaankatu 5,Kallio,Helsinki,1959,60.1882,24.9562
https://asunnot.oikotie.fi/vuokra-asunnot/helsinki/20299492,2,2-3h + avok +kph,1 300 € / kk,2024-01-18T09:47:30Z,90,Katajanokankatu 6,Katajanokka,Helsinki,1901,60.1681,24.9653
https://asunnot.oikotie.fi/vuokra-asunnot/helsinki/20282417,2,KALUSTETTU 2h + k + s + p,1 450 € / kk,2024-01-18T05:55:01Z,63.5,Messitytönkatu 10 B,Ruoholahti,Helsinki,1998,60.1594,24.9119
https://asunnot.oikotie.fi/vuokra-asunnot/helsinki/20199061,2,KALUSTETTU 2h + kk,1 490 € / kk,2024-01-17T10:32:38Z,55,Säästöpankinranta 8,Kallio,Helsinki,1910,60.1787,24.9462
https://asunnot.oikotie.fi/vuokra-asunnot/helsinki/20091482,2,"2h, halli, k, kph/wc",1 450 € / kk,2024-01-16T11:03:13Z,85,Fabianinkatu 5 A,Kaartinkaupunki,Helsinki,1928,60.164,24.9505
https://asunnot.oikotie.fi/vuokra-asunnot/helsinki/20088244,2,2h + kk + kph,1 226 € / kk,2024-01-15T08:43:10Z,64.2,Vironkatu 5,Kruununhaka,Helsinki,1934,60.1726,24.9561
https://asunnot.oikotie.fi/vuokra-asunnot/helsinki/20086311,2,2h+avok+kph,1 100 € / kk,2024-01-12T19:17:02Z,56,Korkeavuorenkatu 4 B,Ullanlinna,Helsinki,1935,60.1605,24.9462
https://asunnot.oikotie.fi/vuokra-asunnot/helsinki/20085820,4,4 h + kt,1 442 € / kk,2024-01-12T14:26:53Z,80.5,Fregatti Dygdenin kuja 4,Kalasatama,Helsinki,2019,60.1817,24.9755
https://asunnot.oikotie.fi/vuokra-asunnot/helsinki/20084810,2,2H+K,1 195 € / kk,2024-01-12T09:01:46Z,56,Alppikatu 3,Kallio,Helsinki,1964,60.1847,24.9412
https://asunnot.oikotie.fi/vuokra-asunnot/helsinki/20084808,2,2H+K,1 195 € / kk,2024-01-12T09:01:41Z,56.5,Alppikatu 3,Kallio,Helsinki,1964,60.1847,24.9412
https://asunnot.oikotie.fi/vuokra-asunnot/helsinki/20084807,2,2H+K,1 195 € / kk,2024-01-12T09:01:39Z,56,Alppikatu 3,Kallio,Helsinki,1964,60.1847,24.9412
https://asunnot.oikotie.fi/vuokra-asunnot/helsinki/20084458,2,2h + avok + kph,1 290 € / kk,2024-01-11T20:33:58Z,60.5,Iso Roobertinkatu 35-37,Punavuori,Helsinki,1927,60.1622,24.9375
https://asunnot.oikotie.fi/vuokra-asunnot/helsinki/20082605,4,"4h, kk",1 400 € / kk,2024-01-11T12:31:14Z,105.5,Liisankatu 18,Kruununhaka,Helsinki,1927,60.174,24.9536
https://asunnot.oikotie.fi/vuokra-asunnot/helsinki/18085073,2,2H+KT,1 350 € / kk,2023-12-15T09:03:30Z,60,Messeniuksenkatu B,Taka-Töölö,HELSINKI,1933,60.188,24.9154
https://asunnot.oikotie.fi/vuokra-asunnot/helsinki/17455017,3,3H+KK,1 500 € / kk,2023-08-31T06:34:07Z,70,Nordenskiöldinkatu 2,Taka-Töölö,Helsinki,1937,60.1857,24.9165
https://asunnot.oikotie.fi/vuokra-asunnot/helsinki/19968380,2,"2 h, k, rt, kph",1 200 € / kk,2024-01-10T11:46:07Z,72.5,Eteläinen Hesperiankatu 30,Etu-Töölö,Helsinki,1928,60.176,24.9202
https://asunnot.oikotie.fi/vuokra-asunnot/helsinki/19773455,2,2h + avok,1 280 € / kk,2024-01-09T08:25:51Z,55.4,Kapteeninkatu 8 D,Ullanlinna,Helsinki,1903,60.1568,24.9451
https://asunnot.oikotie.fi/vuokra-asunnot/helsinki/19796634,2,2h + k + p,1 190 € / kk,2024-01-08T19:40:12Z,55.5,Suvilahdenkatu 9,Sörnäinen,Helsinki,1995,60.188,24.9678
https://asunnot.oikotie.fi/vuokra-asunnot/helsinki/19753521,2,Kalustamaton 2h + k + kph + p,1 500 € / kk,2024-01-08T06:33:17Z,77,Minna Canthin katu 16,Taka-Töölö,Helsinki,1937,60.1866,24.9168
https://asunnot.oikotie.fi/vuokra-asunnot/helsinki/19584729,3,3h + k + s + p 2xmh,1 350 € / kk,2024-01-06T17:03:06Z,66,Vaasankatu 2,Kallio,Helsinki,1995,60.1882,24.9603
https://asunnot.oikotie.fi/vuokra-asunnot/helsinki/19546920,2,2h + k + p + vh,1 090 € / kk,2024-01-06T11:23:07Z,55.6,Hämeentie 101 B 34,Hermanni,Helsinki,1953,60.1984,24.9622
https://asunnot.oikotie.fi/vuokra-asunnot/helsinki/19342856,2,2h + k + s + p,1 200 € / kk,2024-01-04T15:50:42Z,59.5,Lintulahdenaukio 10,Sörnäinen,Helsinki,1999,60.1848,24.963
https://asunnot.oikotie.fi/vuokra-asunnot/helsinki/17531272,2,2h+k+s,1 261 € / kk,2023-09-25T15:31:37Z,55.5,Saukonpaadenranta 4 D,Jätkäsaari,Helsinki,2012,60.1592,24.9085
https://asunnot.oikotie.fi/vuokra-asunnot/helsinki/19297127,2,2H+K,1 175 € / kk,2024-01-04T06:28:42Z,60,Hakaniemenranta 30,Merihaka,Helsinki,1979,60.1807,24.9618
https://asunnot.oikotie.fi/vuokra-asunnot/helsinki/19228103,2,2h+k+s,1 259 € / kk,2024-01-03T16:40:39Z,59.5,Näkinkuja 6 B,Hakaniemi,Helsinki,1994,60.1801,24.9546
https://asunnot.oikotie.fi/vuokra-asunnot/helsinki/19215215,2,2H+K,1 281 € / kk,2024-01-03T09:09:09Z,62.6,Viides linja 4,Kallio,Helsinki,1946,60.1825,24.9545
https://asunnot.oikotie.fi/vuokra-asunnot/helsinki/19215214,3,3H+K,1 472 € / kk,2024-01-03T09:08:53Z,66.5,Porthaninkatu 1,Kallio,Helsinki,1988,60.1811,24.9502
https://asunnot.oikotie.fi/vuokra-asunnot/helsinki/19214825,3,3h+kt,1 318 € / kk,2024-01-03T08:26:12Z,61.5,Sörnäistenkatu 10 A,Sörnäinen,Helsinki,2011,60.1909,24.9697
https://asunnot.oikotie.fi/vuokra-asunnot/helsinki/19207740,2,2H+KK,1 230 € / kk,2024-01-02T17:03:50Z,55,Kap Hornin katu 8,Jätkäsaari,Helsinki,2013,60.1577,24.9192
https://asunnot.oikotie.fi/vuokra-asunnot/helsinki/19204051,2,2H+K+S,1 178 € / kk,2024-01-02T10:18:25Z,55,Käenkuja 8,Sörnäinen,Helsinki,2002,60.1859,24.9662
https://asunnot.oikotie.fi/vuokra-asunnot/helsinki/19203882,3,3H+K,1 450 € / kk,2024-01-02T10:02:29Z,71.5,Hakaniemenranta 30,Merihaka,Helsinki,1979,60.1807,24.9618
https://asunnot.oikotie.fi/vuokra-asunnot/helsinki/19203640,2,2H+KK+S,1 225 € / kk,2024-01-02T09:03:37Z,56,Eerikinkatu 41,Kamppi,Helsinki,2007,60.1639,24.9256
https://asunnot.oikotie.fi/vuokra-asunnot/helsinki/19203443,2,2H+KK+S,1 230 € / kk,2024-01-02T08:04:22Z,59,Eerikinkatu 41,Kamppi,Helsinki,2007,60.1639,24.9256
https://asunnot.oikotie.fi/vuokra-asunnot/helsinki/19202702,3,3h + kk,1 390 € / kk,2024-01-01T11:19:15Z,75.5,Toinen linja 15 B,Kallio,Helsinki,1962,60.1823,24.9469
https://asunnot.oikotie.fi/vuokra-asunnot/helsinki/19201365,2,2h + kk + et + kph + vh,1 295 € / kk,2023-12-30T14:08:06Z,62,Luotsikatu 6,Katajanokka,Helsinki,1906,60.1678,24.9644
https://asunnot.oikotie.fi/vuokra-asunnot/helsinki/18985636,2,2h + k,1 320 € / kk,2023-12-27T09:53:07Z,58,Vellamonkatu 3 a,Hermanni,Helsinki,1905,60.1934,24.9668
https://asunnot.oikotie.fi/vuokra-asunnot/helsinki/18975957,3,3H+K,1 448 € / kk,2023-12-27T07:16:16Z,71.5,Hakaniemenranta 30,Merihaka,Helsinki,1979,60.1807,24.9618
https://asunnot.oikotie.fi/vuokra-asunnot/helsinki/17808617,2,2h+k+kph,1 240 € / kk,2023-11-28T14:04:28Z,76,Töölönkatu 32b A,Töölö,Helsinki,1935,60.1796,24.9252
https://asunnot.oikotie.fi/vuokra-asunnot/helsinki/18437464,2,2H+K,1 499 € / kk,2023-12-22T12:33:17Z,60.5,Linnankatu 11,Katajanokka,Helsinki,1980,60.1656,24.9707
https://asunnot.oikotie.fi/vuokra-asunnot/helsinki/18423095,2,2H+K,1 420 € / kk,2023-12-22T09:36:45Z,63.5,Linnankatu 11,Katajanokka,Helsinki,1980,60.1656,24.9707
https://asunnot.oikotie.fi/vuokra-asunnot/helsinki/18196066,2,2H+K+TYÖH,1 390 € / kk,2023-12-20T08:02:15Z,61.5,Hietaniemenkatu 19,Töölö,Helsinki,1936,60.1704,24.9197
https://asunnot.oikotie.fi/vuokra-asunnot/helsinki/18191224,3,3H+K+S,1 448 € / kk,2023-12-20T07:06:13Z,67,Lintulahdenaukio 6,Sörnäinen,Helsinki,1999,60.1846,24.9621
https://asunnot.oikotie.fi/vuokra-asunnot/helsinki/18087804,2,2H+KK+S,1 320 € / kk,2023-12-18T07:05:58Z,63.5,Eerikinkatu 41,Kamppi,Helsinki,2007,60.1639,24.9256
https://asunnot.oikotie.fi/vuokra-asunnot/helsinki/18086177,2,"2h, k, kph, vh, parveke",1 150 € / kk,2023-12-15T18:17:53Z,68,Lönnrotinkatu 31 B,Kamppi,Helsinki,1960,60.1641,24.9315
https://asunnot.oikotie.fi/vuokra-asunnot/helsinki/18085389,3,3H+K,1 478 € / kk,2023-12-15T11:03:53Z,74.5,Vaasankatu 17,Sörnäinen,Helsinki,1989,60.1885,24.9568
https://asunnot.oikotie.fi/vuokra-asunnot/helsinki/18080180,2,2H+K+S,1 220 € / kk,2023-12-14T10:04:20Z,57.5,Itämerenkatu 26,Ruoholahti,Helsinki,1996,60.1631,24.9087
https://asunnot.oikotie.fi/vuokra-asunnot/helsinki/17868809,2,2h + k,1 080 € / kk,2023-12-12T09:26:16Z,62.5,Abrahaminkatu 11 B,Kamppi,Helsinki,1950,60.1644,24.9291
https://asunnot.oikotie.fi/vuokra-asunnot/helsinki/17867972,2,2H+K,1 195 € / kk,2023-12-11T14:57:43Z,56,Alppikatu 3,Kallio,Helsinki,1964,60.1847,24.9412
https://asunnot.oikotie.fi/vuokra-asunnot/helsinki/17867971,2,2H+K,1 195 € / kk,2023-12-11T14:57:42Z,56.5,Alppikatu 3,Kallio,Helsinki,1964,60.1847,24.9412
https://asunnot.oikotie.fi/vuokra-asunnot/helsinki/17867969,2,2H+K,1 190 € / kk,2023-12-11T14:57:37Z,56,Alppikatu 3,Kallio,Helsinki,1964,60.1847,24.9412
https://asunnot.oikotie.fi/vuokra-asunnot/helsinki/17222930,2,2h + k + eteinen + kph + WC + vaatehuone,850 € / kk,2023-12-11T08:13:56Z,60,Vänrikki Stoolin katu 11 B,Etu-Töölö,Helsinki,1927,60.177,24.9273
https://asunnot.oikotie.fi/vuokra-asunnot/helsinki/17863416,2,2h+k,1 450 € / kk,2023-12-07T18:52:31Z,59,Castréninkatu 5,Kallio,Helsinki,1955,60.1846,24.9462
https://asunnot.oikotie.fi/vuokra-asunnot/helsinki/17846806,2,2h + k,1 240 € / kk,2023-12-05T03:34:15Z,72,Kristianinkatu 8,Kruununhaka,Helsinki,1938,60.1755,24.9575
https://asunnot.oikotie.fi/vuokra-asunnot/helsinki/17828256,2,2h + avok,1 400 € / kk,2023-12-03T11:36:20Z,60,Vuorikatu 6,Kluuvi,Helsinki,1922,60.1705,24.9469
https://asunnot.oikotie.fi/vuokra-asunnot/helsinki/17815537,2,2H+K,1 252 € / kk,2023-12-01T15:01:14Z,56.5,Porthaninkatu 1,Kallio,Helsinki,1988,60.1811,24.9502
https://asunnot.oikotie.fi/vuokra-asunnot/helsinki/17813827,2,Kalustamaton 2h + avok,1 360 € / kk,2023-12-01T06:08:19Z,60,Päivärinnankatu 7 a,Taka-Töölö,Helsinki,1937,60.1882,24.9152
https://asunnot.oikotie.fi/vuokra-asunnot/helsinki/17354022,2,2h+k,1 155 € / kk,2023-07-03T07:39:08Z,55,Pohjoisranta 24 C,Kruununhaka,Helsinki,1961,60.1759,24.9602
https://asunnot.oikotie.fi/vuokra-asunnot/helsinki/17812269,2,2h+k,1 490 € / kk,2023-11-30T11:00:40Z,62,Kalevankatu 36,Kamppi,Helsinki,1939,60.1651,24.9319
https://asunnot.oikotie.fi/vuokra-asunnot/helsinki/17812048,3,2h+kk+alk,1 310 € / kk,2023-11-30T09:48:07Z,65,Eerikinkatu 43 D,Kamppi,Helsinki,2013,60.164,24.9249
https://asunnot.oikotie.fi/vuokra-asunnot/helsinki/17809562,2,2H+K,1 195 € / kk,2023-11-29T07:00:40Z,56.5,Alppikatu 3,Kallio,Helsinki,1964,60.1847,24.9412
https://asunnot.oikotie.fi/vuokra-asunnot/helsinki/17809561,2,2H+K,1 190 € / kk,2023-11-29T07:00:35Z,56,Alppikatu 3,Kallio,Helsinki,1964,60.1847,24.9412
https://asunnot.oikotie.fi/vuokra-asunnot/helsinki/17806709,2,"2h, k, vh, kh, erillis-wc, lasitettu parveke",1 500 € / kk,2023-11-27T13:17:16Z,77,Hakaniemenranta 16,Merihaka,Helsinki,1974,60.1785,24.9609
https://asunnot.oikotie.fi/vuokra-asunnot/helsinki/17806418,2,2h+kk+s,1 099 € / kk,2023-11-27T11:52:30Z,55.5,Lintulahdenaukio 8 A,Sörnäinen,Helsinki,2000,60.1848,24.9625
https://asunnot.oikotie.fi/vuokra-asunnot/helsinki/17798683,2,"2k, avok, kph, erill. wc",1 150 € / kk,2023-11-22T13:51:37Z,57,Lönnrotinkatu 23 B,Kamppi,Helsinki,1924,60.1649,24.9337
https://asunnot.oikotie.fi/vuokra-asunnot/helsinki/17315716,3,3H+K+S,1 398 € / kk,2023-06-06T06:27:02Z,67,Lintulahdenaukio 6,Sörnäinen,Helsinki,1999,60.1846,24.9621
https://asunnot.oikotie.fi/vuokra-asunnot/helsinki/17793816,2,2h+avok+kph+lasitettu parveke,950 € / kk,2023-11-19T17:18:24Z,55,Hakaniemenranta 28 A,Merihaka,Helsinki,1979,60.1802,24.9619
https://asunnot.oikotie.fi/vuokra-asunnot/helsinki/17790796,2,2H+K,1 200 € / kk,2023-11-17T09:01:01Z,56.5,Alppikatu 3,Kallio,Helsinki,1964,60.1847,24.9412
https://asunnot.oikotie.fi/vuokra-asunnot/helsinki/17790794,2,2H+K,1 195 € / kk,2023-11-17T09:00:59Z,56.5,Alppikatu 3,Kallio,Helsinki,1964,60.1847,24.9412
https://asunnot.oikotie.fi/vuokra-asunnot/helsinki/17790792,2,2H+K,1 190 € / kk,2023-11-17T09:00:53Z,56.5,Alppikatu 3,Kallio,Helsinki,1964,60.1847,24.9412
https://asunnot.oikotie.fi/vuokra-asunnot/helsinki/17784801,2,2H+KK+S,1 235 € / kk,2023-11-14T08:04:01Z,58.5,Eerikinkatu 41,Kamppi,Helsinki,2007,60.1639,24.9256
https://asunnot.oikotie.fi/vuokra-asunnot/helsinki/17784796,2,2H+KK+S,1 310 € / kk,2023-11-14T08:03:34Z,65,Eerikinkatu 41,Kamppi,Helsinki,2007,60.1639,24.9256
https://asunnot.oikotie.fi/vuokra-asunnot/helsinki/17782533,2,"KALUSTETTU 2h, k, kph, et",1 450 € / kk,2023-11-12T19:47:10Z,59.5,Merimiehenkatu 15,Punavuori,Helsinki,1923,60.1614,24.941
https://asunnot.oikotie.fi/vuokra-asunnot/helsinki/17771922,2,2H+K,1 290 € / kk,2023-11-06T07:03:47Z,72.5,Eerikinkatu 36,Kamppi,Helsinki,1932,60.1652,24.9302
https://asunnot.oikotie.fi/vuokra-asunnot/helsinki/17723603,2,2H+KK,1 500 € / kk,2023-11-01T09:01:24Z,65,Laivasillankatu 14,Ullanlinna,Helsinki,1930,60.1606,24.9554
https://asunnot.oikotie.fi/vuokra-asunnot/helsinki/17713728,2,2H+K+S,1 215 € / kk,2023-10-27T06:47:58Z,58,Aleksis Kiven katu 11 a B,Vallila,Helsinki,1990,60.19,24.9525
https://asunnot.oikotie.fi/vuokra-asunnot/helsinki/17712664,2,2h+k+s+terassi,1 275 € / kk,2023-10-26T12:45:13Z,57,Suvilahdenkatu 6 C 40,Sörnäinen,Helsinki,1999,60.1875,24.9681
https://asunnot.oikotie.fi/vuokra-asunnot/helsinki/17712101,2,2h + kk,1 500 € / kk,2023-10-26T09:54:13Z,56,Pohjoisranta 2,Kruununhaka,Helsinki,1996,60.17,24.9593
